BestLapTime,LapsComplete,Status,PositionStart,DriverID,TeamID,TrackID,TrackType,PositionFinish,,,
01:07.8,90,0,18,3668,10,1,1,7,,,
01:07.9,90,0,6,4905,4,1,1,8,,,
01:07.4,90,0,2,4587,2,1,1,9,,,
01:08.0,90,0,7,9999,5,1,1,10,,,
01:07.8,90,0,11,9999,8,1,1,11,,,
01:08.0,90,0,15,9999,11,1,1,12,,,
01:07.6,90,0,19,9999,10,1,1,13,,,
01:07.8,90,0,12,4932,11,1,1,14,,,
01:08.1,90,0,13,9999,5,1,1,15,,,
01:08.2,90,0,10,4218,6,1,1,16,,,
01:08.0,89,0,24,9999,2,1,1,17,,,
01:08.6,89,0,23,9999,1,1,1,18,,,
01:08.4,87,0,21,9999,4,1,1,19,,,
01:07.8,62,1,22,4588,3,1,1,21,,,
01:08.5,25,1,9,4511,2,1,1,22,,,
,0,1,8,4215,11,1,1,23,,,
,0,1,17,9999,2,1,1,24,,,
01:01.4,100,0,8,4215,11,14,2,1,,,
01:01.9,100,0,6,4559,3,14,2,2,,,
01:02.0,100,0,11,3628,4,14,2,3,,,
01:01.9,100,0,7,9999,1,14,2,4,,,
01:02.2,100,0,19,9999,2,14,2,5,,,
01:02.0,100,0,12,9999,11,14,2,6,,,
01:01.2,100,0,15,4905,4,14,2,7,,,
01:01.9,100,0,20,9999,1,14,2,8,,,
01:01.8,100,0,17,3668,10,14,2,9,,,
01:01.7,100,0,13,9999,10,14,2,10,,,
01:01.5,100,0,3,4511,2,14,2,11,,,
01:02.1,100,0,16,4931,5,14,2,13,,,
01:01.9,100,0,4,9999,2,14,2,14,,,
01:01.7,98,0,9,4614,6,14,2,15,,,
01:02.3,98,0,10,9999,3,14,2,16,,,
01:02.3,98,0,14,4218,6,14,2,17,,,
01:01.7,98,0,22,4588,4,14,2,18,,,
01:02.3,97,0,5,9999,8,14,2,19,,,
01:02.8,74,1,23,9999,2,14,2,20,,,
01:01.7,69,1,2,4587,2,14,2,21,,,
01:02.1,46,1,21,4932,11,14,2,22,,,
01:02.4,40,1,18,4897,5,14,2,23,,,
01:02.4,35,1,1,3667,11,14,2,24,,,
01:11.8,75,0,1,3667,11,3,1,1,,,
01:11.8,75,0,2,4511,2,3,1,2,,,
01:11.9,75,0,3,4587,2,3,1,3,,,
01:11.9,75,0,9,4215,11,3,1,4,,,
01:11.9,75,0,5,4559,3,3,1,5,,,
01:11.7,75,0,7,9999,8,3,1,6,,,
01:11.9,75,0,10,3668,10,3,1,7,,,
01:11.6,75,0,15,3628,4,3,1,8,,,
01:11.8,75,0,4,4931,5,3,1,9,,,
01:11.4,75,0,19,9999,11,3,1,10,,,
01:12.0,75,0,8,4588,4,3,1,11,,,
01:11.8,75,0,11,4897,5,3,1,12,,,
01:12.2,75,0,13,9999,2,3,1,13,,,
01:12.0,75,0,17,9999,10,3,1,14,,,
01:12.1,75,0,16,4905,4,3,1,15,,,
01:11.8,75,0,6,9999,2,3,1,16,,,
01:11.9,75,0,14,4614,6,3,1,17,,,
01:12.1,75,0,21,9999,1,3,1,18,,,
01:11.9,74,0,23,4218,6,3,1,20,,,
01:11.8,74,0,20,9999,3,3,1,21,,,
01:12.5,74,0,12,9999,2,3,1,22,,,
01:12.4,74,0,24,9999,1,3,1,23,,,
01:12.6,74,0,22,9999,8,3,1,24,,,
01:12.4,73,0,25,9999,1,3,1,25,,,
01:11.1,85,0,2,4215,11,3,1,1,,,
01:11.0,85,0,8,4587,2,3,1,2,,,
01:10.6,85,0,1,4614,6,3,1,3,,,
01:10.9,85,0,3,4511,2,3,1,4,,,
01:11.4,85,0,7,4588,4,3,1,5,,,
01:11.3,85,0,4,3667,11,3,1,6,,,
01:11.5,85,0,11,3668,10,3,1,7,,,
01:10.9,85,0,6,9999,8,3,1,8,,,
01:10.8,85,0,12,3628,4,3,1,9,,,
01:11.0,85,0,15,4905,4,3,1,10,,,
01:11.4,85,0,14,4218,6,3,1,12,,,
01:11.7,85,0,23,9999,1,3,1,13,,,
01:12.0,85,0,18,9999,2,3,1,14,,,
01:11.7,84,0,20,4897,5,3,1,15,,,
01:11.1,84,0,22,9999,11,3,1,16,,,
01:11.0,84,0,17,4931,5,3,1,17,,,
01:11.8,84,0,24,9999,10,3,1,18,,,
01:11.9,84,0,13,9999,2,3,1,19,,,
01:12.1,84,0,19,9999,3,3,1,20,,,
01:12.5,84,0,16,9999,1,3,1,21,,,
01:11.7,84,0,10,4559,3,3,1,22,,,
01:12.4,84,0,21,9999,8,3,1,23,,,
01:12.9,83,0,25,9999,1,3,1,24,,,
01:11.6,79,1,5,9999,2,3,1,25,,,
01:09.1,75,0,1,4511,2,8,1,1,,,
01:09.3,75,0,10,4587,2,8,1,2,,,
01:09.2,75,0,8,9999,2,8,1,3,,,
01:09.0,75,0,12,3668,10,8,1,4,,,
01:09.1,75,0,15,4905,4,8,1,5,,,
01:09.4,75,0,6,9999,11,8,1,6,,,
01:09.1,75,0,17,3667,11,8,1,7,,,
01:08.8,75,0,9,4215,11,8,1,8,,,
01:09.5,75,0,21,4559,3,8,1,9,,,
01:08.3,75,0,3,3628,4,8,1,10,,,
01:09.5,75,0,11,4614,6,8,1,11,,,
01:09.3,75,0,19,9999,8,8,1,12,,,
01:08.5,75,0,2,4897,5,8,1,14,,,
01:09.8,75,0,14,9999,3,8,1,15,,,
01:09.9,75,0,16,4218,6,8,1,16,,,
01:09.8,75,0,13,9999,2,8,1,17,,,
01:09.3,75,0,22,9999,10,8,1,18,,,
01:10.2,75,0,23,9999,1,8,1,19,,,
01:08.7,74,0,7,9999,2,8,1,20,,,
01:10.1,71,0,20,9999,1,8,1,21,,,
01:09.9,4,1,5,4588,4,8,1,22,,,
01:09.4,75,0,1,3667,11,8,1,1,,,
01:09.5,75,0,3,4215,11,8,1,2,,,
01:09.0,75,0,6,4587,2,8,1,3,,,
01:09.1,75,0,8,3668,10,8,1,4,,,
01:09.3,75,0,2,9999,2,8,1,5,,,
01:09.0,75,0,7,4588,4,8,1,6,,,
01:09.1,75,0,5,9999,8,8,1,7,,,
01:09.1,75,0,9,4614,6,8,1,8,,,
01:09.3,75,0,13,4511,2,8,1,9,,,
01:09.1,75,0,17,3628,4,8,1,10,,,
01:08.4,75,0,15,4559,3,8,1,11,,,
01:09.1,75,0,20,4931,5,8,1,12,,,
01:09.9,75,0,4,4218,6,8,1,13,,,
01:09.9,75,0,14,4897,5,8,1,14,,,
01:09.2,75,0,21,4905,4,8,1,15,,,
01:09.4,75,0,18,9999,10,8,1,17,,,
01:09.4,75,0,10,9999,11,8,1,18,,,
01:09.9,75,0,16,9999,3,8,1,19,,,
01:09.9,74,0,19,9999,2,8,1,20,,,
01:10.6,74,0,22,9999,1,8,1,21,,,
01:10.3,74,0,23,9999,1,8,1,22,,,
01:09.7,74,0,11,9999,2,8,1,23,,,
00:25.8,200,0,2,4215,11,13,0,1,,,
00:25.9,200,0,4,4559,3,13,0,2,,,
00:25.8,200,0,3,3667,11,13,0,3,,,
00:25.8,200,0,18,4614,6,13,0,4,,,
00:25.7,200,0,6,3628,4,13,0,5,,,
00:25.9,200,0,10,4511,2,13,0,6,,,
00:25.9,200,0,9,4588,4,13,0,7,,,
00:25.8,200,0,1,9999,10,13,0,9,,,
00:25.9,200,0,16,4897,5,13,0,10,,,
00:26.0,200,0,12,9999,2,13,0,11,,,
00:25.7,200,0,14,4931,5,13,0,12,,,
00:26.0,200,0,5,9999,8,13,0,13,,,
00:26.0,200,0,11,4587,2,13,0,14,,,
00:25.9,199,0,20,9999,2,13,0,15,,,
00:25.9,199,0,8,9999,11,13,0,16,,,
00:25.9,199,0,13,9999,3,13,0,17,,,
00:26.2,199,0,21,9999,1,13,0,18,,,
00:26.1,199,0,19,9999,1,13,0,19,,,
00:26.0,198,0,23,3668,10,13,0,20,,,
00:26.5,197,0,22,9999,6,13,0,21,,,
00:26.2,196,0,17,9999,2,13,0,22,,,
00:25.9,190,0,7,4905,4,13,0,23,,,
00:25.4,200,0,3,3628,4,13,0,1,,,
00:25.3,200,0,5,9999,10,13,0,2,,,
00:25.6,200,0,2,4559,3,13,0,3,,,
00:25.5,200,0,10,4511,2,13,0,4,,,
00:25.6,200,0,4,4905,4,13,0,5,,,
00:25.5,200,0,14,4614,6,13,0,6,,,
00:25.6,200,0,8,9999,2,13,0,7,,,
00:25.6,200,0,12,4588,4,13,0,8,,,
00:25.6,200,0,21,9999,1,13,0,9,,,
00:25.6,200,0,7,9999,8,13,0,11,,,
00:25.6,200,0,6,4215,11,13,0,12,,,
00:25.9,200,0,18,9999,1,13,0,13,,,
00:25.7,200,0,15,9999,3,13,0,14,,,
00:25.8,200,0,11,4931,5,13,0,15,,,
00:25.7,200,0,20,4897,5,13,0,16,,,
00:25.6,198,0,1,3667,11,13,0,17,,,
00:26.1,124,1,22,3668,10,13,0,18,,,
00:26.6,67,1,13,9999,11,13,0,19,,,
00:28.6,3,1,17,9999,6,13,0,20,,,
00:27.2,2,1,23,9999,2,13,0,21,,,
,0,1,9,4587,2,13,0,22,,,
,0,1,19,9999,2,13,0,23,,,
00:40.5,200,0,3,9999,10,4,0,1,,,
00:40.8,200,0,2,3628,4,4,0,2,,,
00:40.8,200,0,8,3668,10,4,0,3,,,
00:40.7,200,0,19,4897,5,4,0,4,,,
00:40.7,200,0,13,4215,11,4,0,5,,,
00:40.6,200,0,15,4559,3,4,0,6,,,
00:40.3,200,0,6,9999,2,4,0,7,,,
00:40.7,200,0,10,4511,2,4,0,8,,,
00:40.7,200,0,20,9999,8,4,0,9,,,
00:40.6,200,0,5,9999,2,4,0,10,,,
00:40.8,200,0,28,9999,11,4,0,11,,,
00:40.7,200,0,14,4588,4,4,0,12,,,
00:41.0,200,0,1,9999,2,4,0,13,,,
00:41.0,200,0,22,3667,11,4,0,14,,,
00:40.7,200,0,17,9999,2,4,0,15,,,
00:41.4,200,0,32,9999,8,4,0,16,,,
00:40.7,200,0,29,9999,1,4,0,18,,,
00:41.0,199,0,23,9999,1,4,0,19,,,
00:40.4,199,0,4,4614,6,4,0,20,,,
00:41.2,199,0,26,9999,3,4,0,21,,,
00:40.5,198,0,25,9999,11,4,0,22,,,
00:41.2,198,0,31,9999,8,4,0,24,,,
00:41.0,194,1,12,9999,10,4,0,25,,,
00:41.0,187,0,16,9999,6,4,0,26,,,
00:41.0,143,1,9,4587,2,4,0,27,,,
00:40.5,121,1,7,4931,5,4,0,28,,,
00:41.1,91,1,18,4218,6,4,0,29,,,
00:41.0,91,1,21,9999,3,4,0,30,,,
00:41.9,82,1,24,9999,1,4,0,31,,,
00:41.4,24,1,11,4905,4,4,0,32,,,
00:44.0,4,1,27,9999,5,4,0,33,,,
00:19.2,250,0,1,4215,11,5,0,1,,,
00:19.4,250,0,2,3667,11,5,0,2,,,
00:19.6,250,0,19,3668,10,5,0,3,,,
00:19.6,250,0,23,9999,11,5,0,4,,,
00:19.6,250,0,18,3628,4,5,0,5,,,
00:19.9,250,0,13,9999,3,5,0,6,,,
00:19.6,250,0,6,9999,8,5,0,7,,,
00:19.4,250,0,21,4587,2,5,0,8,,,
00:19.4,250,0,9,4905,4,5,0,9,,,
00:20.1,250,0,17,9999,2,5,0,10,,,
00:19.7,250,0,8,9999,1,5,0,11,,,
00:19.5,249,0,12,4559,3,5,0,12,,,
00:19.6,249,0,7,4931,5,5,0,14,,,
00:19.8,248,0,10,4588,4,5,0,15,,,
00:19.9,248,0,11,9999,1,5,0,16,,,
00:19.9,248,0,15,4614,6,5,0,17,,,
00:19.5,247,0,16,4897,5,5,0,18,,,
00:19.7,247,0,5,4511,2,5,0,19,,,
00:19.8,247,0,22,9999,2,5,0,20,,,
00:19.9,247,0,20,9999,10,5,0,21,,,
00:19.6,178,1,4,9999,2,5,0,22,,,
00:19.5,112,1,14,9999,6,5,0,23,,,
00:19.5,250,0,23,9999,11,5,0,1,,,
00:19.6,250,0,17,3628,4,5,0,2,,,
00:19.7,250,0,14,9999,3,5,0,3,,,
00:19.7,250,0,8,4559,3,5,0,4,,,
00:19.4,250,0,2,4215,11,5,0,5,,,
00:19.4,250,0,5,4587,2,5,0,6,,,
00:19.6,250,0,9,9999,8,5,0,7,,,
00:19.2,250,0,10,4905,4,5,0,9,,,
00:19.7,249,0,6,9999,10,5,0,10,,,
00:19.9,249,0,18,4931,5,5,0,11,,,
00:19.8,248,0,21,3668,10,5,0,12,,,
00:19.5,247,0,11,4897,5,5,0,13,,,
00:19.9,247,0,7,4588,4,5,0,14,,,
00:20.1,247,0,16,9999,6,5,0,15,,,
00:19.4,247,0,12,9999,2,5,0,16,,,
00:20.1,245,0,15,9999,1,5,0,17,,,
00:20.0,213,1,19,9999,1,5,0,18,,,
00:19.9,156,1,13,4614,6,5,0,19,,,
00:19.6,156,1,4,4511,2,5,0,20,,,
00:19.3,142,1,3,3667,11,5,0,21,,,
00:20.3,128,1,20,9999,2,5,0,22,,,
00:20.4,95,1,22,9999,2,5,0,23,,,
01:48.4,55,0,9,3628,4,12,1,1,,,
01:48.6,55,0,5,3667,11,12,1,2,,,
01:48.5,55,0,14,4931,5,12,1,3,,,
01:48.7,55,0,3,9999,2,12,1,4,,,
01:49.0,55,0,7,4511,2,12,1,5,,,
01:49.1,55,0,6,4897,5,12,1,6,,,
01:48.9,55,0,4,3668,10,12,1,7,,,
01:49.0,55,0,12,4559,3,12,1,8,,,
01:49.2,55,0,15,9999,10,12,1,9,,,
01:48.8,55,0,13,4905,4,12,1,10,,,
01:49.3,55,0,22,9999,1,12,1,11,,,
01:49.1,55,0,17,9999,11,12,1,12,,,
01:49.5,55,0,16,4614,6,12,1,13,,,
01:48.7,55,0,1,4215,11,12,1,14,,,
01:49.2,55,0,21,9999,3,12,1,15,,,
01:49.5,55,0,20,9999,2,12,1,16,,,
01:48.6,54,0,8,4588,4,12,1,18,,,
01:49.0,54,0,11,4587,2,12,1,19,,,
01:50.5,54,0,23,9999,1,12,1,20,,,
01:49.8,41,1,19,4218,6,12,1,21,,,
01:47.6,39,1,10,9999,2,12,1,22,,,
01:49.3,37,1,2,9999,8,12,1,23,,,
01:47.2,55,0,7,4588,4,12,1,1,,,
01:47.5,55,0,1,4559,3,12,1,2,,,
01:48.1,55,0,10,4587,2,12,1,3,,,
01:47.6,55,0,16,4905,4,12,1,4,,,
01:47.8,55,0,2,4511,2,12,1,5,,,
01:49.3,55,0,11,4897,5,12,1,6,,,
01:47.4,55,0,3,4931,5,12,1,7,,,
01:48.6,55,0,12,9999,10,12,1,8,,,
01:47.9,55,0,14,4215,11,12,1,9,,,
01:48.7,55,0,13,9999,1,12,1,10,,,
01:49.4,55,0,8,3667,11,12,1,11,,,
01:48.0,55,0,6,3628,4,12,1,12,,,
01:48.9,55,0,22,9999,11,12,1,13,,,
01:48.3,55,0,15,4614,6,12,1,14,,,
01:48.3,55,0,17,9999,2,12,1,16,,,
01:48.4,55,0,9,9999,8,12,1,17,,,
01:49.1,55,0,20,4218,6,12,1,18,,,
01:49.1,54,0,19,9999,2,12,1,19,,,
01:49.4,54,0,23,9999,1,12,1,20,,,
01:50.5,53,1,18,9999,3,12,1,21,,,
,0,1,4,9999,2,12,1,22,,,
,0,1,5,3668,10,12,1,23,,,
01:11.8,80,0,7,3628,4,3,1,1,,,
01:12.2,80,0,4,3668,10,3,1,2,,,
01:12.3,80,0,20,9999,11,3,1,3,,,
01:12.4,80,0,3,4511,2,3,1,4,,,
01:11.9,80,0,18,4614,6,3,1,5,,,
01:12.2,80,0,14,4905,4,3,1,6,,,
01:12.0,80,0,6,4215,11,3,1,7,,,
01:11.9,80,0,13,4559,3,3,1,8,,,
01:12.7,80,0,15,4897,5,3,1,9,,,
01:12.2,80,0,17,9999,10,3,1,10,,,
01:12.4,80,0,19,9999,2,3,1,11,,,
01:12.9,80,0,8,4218,6,3,1,12,,,
01:12.7,80,0,12,9999,2,3,1,13,,,
01:12.4,80,0,22,9999,2,3,1,14,,,
01:12.1,80,0,9,4588,4,3,1,15,,,
01:12.4,80,0,2,9999,8,3,1,17,,,
01:12.7,80,0,24,9999,1,3,1,18,,,
01:12.3,80,0,21,4931,5,3,1,19,,,
01:12.1,80,0,1,3667,11,3,1,20,,,
01:12.8,79,0,26,9999,1,3,1,21,,,
01:12.0,79,0,25,9999,2,3,1,22,,,
01:12.2,79,0,23,9999,8,3,1,23,,,
01:12.3,74,1,16,9999,10,3,1,24,,,
01:12.0,41,1,11,4587,2,3,1,25,,,
01:12.3,34,1,5,9999,3,3,1,26,,,
00:24.2,200,0,2,3628,4,15,0,1,,,
00:24.4,200,0,3,9999,11,15,0,2,,,
00:24.5,200,0,1,4215,11,15,0,3,,,
00:24.2,200,0,5,9999,2,15,0,4,,,
00:24.3,200,0,13,9999,6,15,0,5,,,
00:24.4,200,0,14,4511,2,15,0,7,,,
00:24.5,200,0,4,9999,2,15,0,8,,,
00:24.5,200,0,20,9999,3,15,0,9,,,
00:24.6,200,0,10,9999,1,15,0,10,,,
00:24.2,199,1,12,9999,1,15,0,11,,,
00:24.5,199,0,18,4559,3,15,0,12,,,
00:24.5,199,0,6,3667,11,15,0,13,,,
00:24.6,199,0,11,9999,2,15,0,14,,,
00:24.7,199,0,8,4587,2,15,0,15,,,
00:24.9,199,0,21,9999,8,15,0,16,,,
00:24.3,198,0,7,3668,10,15,0,17,,,
00:24.4,198,0,15,9999,2,15,0,18,,,
00:24.4,196,0,17,4905,4,15,0,19,,,
00:24.1,190,1,9,4588,4,15,0,20,,,
00:24.8,156,1,23,4897,5,15,0,21,,,
00:24.8,36,1,24,4614,6,15,0,22,,,
00:25.0,36,1,16,4931,5,15,0,23,,,
,0,1,22,9999,10,15,0,24,,,
01:12.3,90,0,1,4511,2,18,1,1,,,
01:12.5,90,0,7,3667,11,18,1,2,,,
01:12.2,90,0,2,3628,4,18,1,3,,,
01:12.4,90,0,6,9999,11,18,1,4,,,
01:12.6,90,0,14,4588,4,18,1,5,,,
01:12.5,90,0,3,4587,2,18,1,6,,,
01:13.0,90,0,19,9999,5,18,1,7,,,
01:12.5,90,0,4,4215,11,18,1,8,,,
01:12.8,90,0,5,9999,3,18,1,9,,,
01:13.1,90,0,9,9999,2,18,1,10,,,
01:12.4,90,0,11,4905,3,18,1,11,,,
01:12.9,90,0,8,3668,10,18,1,12,,,
01:13.0,90,0,22,9999,2,18,1,14,,,
01:13.7,90,0,21,9999,1,18,1,16,,,
01:13.5,90,0,23,9999,1,18,1,17,,,
01:13.5,90,0,17,9999,2,18,1,18,,,
01:13.2,90,0,24,9999,8,18,1,19,,,
01:13.0,89,0,15,9999,6,18,1,20,,,
01:12.7,89,0,16,9999,10,18,1,21,,,
01:12.4,89,0,13,4218,2,18,1,22,,,
01:13.4,51,1,18,9999,6,18,1,23,,,
01:13.2,48,1,12,4897,5,18,1,24,,,
00:59.6,105,0,2,3667,11,11,1,1,,,
00:59.6,105,0,5,4588,4,11,1,2,,,
00:59.7,105,0,7,4587,2,11,1,3,,,
00:59.5,105,0,1,4511,2,11,1,4,,,
00:59.5,105,0,13,4215,11,11,1,5,,,
00:59.7,105,0,10,9999,6,11,1,6,,,
00:59.8,105,0,18,9999,11,11,1,7,,,
01:00.0,105,0,21,9999,1,11,1,8,,,
00:59.0,105,0,12,9999,5,11,1,9,,,
01:00.0,104,0,19,9999,1,11,1,12,,,
00:59.9,104,0,16,9999,2,11,1,13,,,
01:00.2,104,0,23,9999,6,11,1,14,,,
01:00.0,103,0,17,9999,10,11,1,15,,,
00:59.4,102,0,3,3628,4,11,1,16,,,
00:59.2,96,1,14,4897,5,11,1,17,,,
00:59.5,81,1,6,9999,2,11,1,18,,,
01:02.1,13,1,4,9999,8,11,1,19,,,
,0,1,8,9999,3,11,1,20,,,
,0,1,9,4218,3,11,1,21,,,
,0,1,11,9999,2,11,1,22,,,
,0,1,15,3668,10,11,1,23,,,
00:25.0,248,0,5,9999,10,13,0,1,,,
00:25.2,248,0,17,9999,6,13,0,2,,,
00:25.2,248,0,20,9999,1,13,0,3,,,
00:25.0,248,0,6,4897,5,13,0,4,,,
00:25.1,248,0,4,9999,11,13,0,5,,,
00:24.9,248,0,1,4215,11,13,0,7,,,
00:25.2,248,0,9,9999,2,13,0,8,,,
00:25.3,248,0,12,4511,2,13,0,9,,,
00:25.4,248,0,22,9999,2,13,0,10,,,
00:25.2,248,0,10,4588,4,13,0,11,,,
00:25.1,247,0,7,9999,3,13,0,12,,,
00:25.1,247,0,11,4587,2,13,0,13,,,
00:25.4,247,0,15,9999,2,13,0,14,,,
00:25.0,247,0,14,4905,3,13,0,16,,,
00:25.3,246,0,21,9999,1,13,0,17,,,
00:25.4,226,1,16,3668,10,13,0,18,,,
00:25.1,189,1,2,9999,5,13,0,19,,,
00:25.2,136,1,8,3628,4,13,0,20,,,
00:25.1,131,1,13,9999,6,13,0,21,,,
00:25.0,52,1,3,3667,11,13,0,22,,,
00:41.7,128,0,5,3667,11,99,0,1,,,
00:42.0,128,0,4,3628,4,99,0,2,,,
00:42.0,128,0,3,9999,11,99,0,3,,,
00:42.1,128,0,13,4897,5,99,0,4,,,
00:42.4,128,0,1,4215,11,99,0,5,,,
00:42.3,128,0,15,9999,6,99,0,6,,,
00:42.2,128,0,11,9999,5,99,0,7,,,
00:42.5,128,0,19,9999,1,99,0,8,,,
00:42.6,128,0,8,3668,10,99,0,9,,,
00:42.6,128,0,16,4905,3,99,0,12,,,
00:42.8,127,0,18,9999,2,99,0,13,,,
00:43.0,127,0,20,9999,1,99,0,14,,,
00:42.8,126,0,17,9999,2,99,0,15,,,
00:42.4,72,1,14,4511,2,99,0,16,,,
00:42.9,39,1,12,9999,6,99,0,17,,,
00:43.1,39,0,2,4587,2,99,0,18,,,
00:43.9,25,1,6,9999,2,99,0,19,,,
00:44.6,19,1,10,9999,3,99,0,20,,,
,0,1,7,9999,10,99,0,21,,,
,0,1,9,4588,4,99,0,22,,,
01:08.3,90,0,8,3628,4,8,1,1,,,
01:07.6,90,0,6,4588,4,8,1,2,,,
01:07.9,90,0,10,9999,2,8,1,3,,,
01:08.5,90,0,1,3667,11,8,1,4,,,
01:08.4,90,0,2,4587,2,8,1,5,,,
01:08.1,90,0,4,9999,11,8,1,6,,,
01:07.6,90,0,13,9999,6,8,1,7,,,
01:07.7,90,0,7,4511,2,8,1,8,,,
01:07.9,90,0,15,3668,10,8,1,9,,,
01:07.8,90,0,9,9999,8,8,1,10,,,
01:08.1,90,0,5,9999,5,8,1,11,,,
01:08.0,90,0,14,4897,5,8,1,12,,,
01:08.5,90,0,18,9999,6,8,1,13,,,
01:07.9,89,1,3,4215,11,8,1,14,,,
01:08.8,89,0,19,9999,2,8,1,15,,,
01:08.8,89,0,21,9999,1,8,1,18,,,
01:08.3,89,0,17,9999,10,8,1,19,,,
01:08.7,89,0,23,9999,1,8,1,20,,,
01:08.8,89,0,20,9999,2,8,1,21,,,
01:07.4,87,0,11,9999,3,8,1,22,,,
00:18.1,300,0,3,4215,11,5,0,1,,,
00:18.5,300,0,8,3628,4,5,0,2,,,
00:18.7,300,0,5,9999,3,5,0,3,,,
00:18.5,300,0,1,9999,11,5,0,4,,,
00:18.7,300,0,19,9999,6,5,0,5,,,
00:18.7,300,0,6,4587,2,5,0,6,,,
00:18.9,300,0,20,9999,2,5,0,7,,,
00:18.9,299,0,7,3668,10,5,0,8,,,
00:18.7,299,0,21,9999,5,5,0,9,,,
00:18.8,299,0,13,9999,1,5,0,10,,,
00:18.8,299,0,10,4905,3,5,0,11,,,
00:18.7,299,0,12,4897,5,5,0,12,,,
00:19.1,299,0,15,4588,4,5,0,14,,,
00:18.4,299,0,2,3667,11,5,0,15,,,
00:19.1,298,0,22,9999,1,5,0,16,,,
00:18.9,298,0,9,9999,2,5,0,17,,,
00:18.7,276,1,11,4511,2,5,0,18,,,
00:18.7,262,1,17,9999,6,5,0,19,,,
00:18.7,216,1,4,9999,10,5,0,20,,,
00:19.5,205,1,18,9999,2,5,0,21,,,
01:00.4,85,0,1,9999,11,17,2,1,,,
01:00.1,85,0,2,3628,4,17,2,2,,,
01:00.3,85,0,4,4587,2,17,2,3,,,
01:00.4,85,0,5,4215,11,17,2,4,,,
01:00.4,85,0,3,4588,4,17,2,5,,,
01:00.5,85,0,14,9999,3,17,2,6,,,
01:00.5,85,0,16,4511,2,17,2,7,,,
01:00.5,85,0,8,9999,5,17,2,8,,,
01:00.2,85,0,12,3668,10,17,2,9,,,
01:00.4,85,0,7,9999,2,17,2,10,,,
01:00.6,85,0,17,4897,5,17,2,11,,,
01:00.8,84,0,6,9999,6,17,2,12,,,
01:00.9,84,0,18,9999,2,17,2,13,,,
01:00.5,84,0,9,9999,6,17,2,15,,,
01:00.5,84,0,11,9999,2,17,2,16,,,
01:01.4,84,0,22,9999,1,17,2,17,,,
01:00.5,83,1,15,3667,11,17,2,18,,,
01:00.5,83,0,19,9999,1,17,2,19,,,
01:00.0,81,0,20,4905,3,17,2,20,,,
01:00.4,67,1,10,9999,10,17,2,22,,,
01:45.3,55,0,2,4587,2,12,1,1,,,
01:46.1,55,0,3,3667,11,12,1,2,,,
01:46.2,55,0,4,4215,11,12,1,3,,,
01:46.0,55,0,5,3668,10,12,1,4,,,
01:45.7,55,0,12,3628,4,12,1,5,,,
01:46.0,55,0,18,4588,4,12,1,6,,,
01:46.4,55,0,9,9999,3,12,1,7,,,
01:45.1,55,0,1,4511,2,12,1,8,,,
01:45.8,55,0,16,9999,11,12,1,9,,,
01:46.5,55,0,6,9999,10,12,1,10,,,
01:46.3,55,0,15,9999,2,12,1,11,,,
01:46.4,55,0,7,9999,5,12,1,12,,,
01:46.1,55,0,17,4905,3,12,1,13,,,
01:46.0,55,0,8,9999,6,12,1,14,,,
01:46.9,55,0,19,9999,8,12,1,15,,,
01:47.0,54,0,13,4559,99,12,1,17,,,
01:46.6,54,0,14,9999,2,12,1,18,,,
01:46.7,54,0,21,4897,5,12,1,19,,,
01:46.6,54,0,20,9999,1,12,1,20,,,
01:46.8,54,0,23,9999,1,12,1,21,,,
01:47.0,54,0,11,9999,6,12,1,22,,,
01:47.6,18,1,10,9999,2,12,1,23,,,
00:23.7,248,0,7,4215,11,15,0,1,,,
00:23.8,248,0,11,4587,2,15,0,2,,,
00:23.7,248,0,9,3668,10,15,0,3,,,
00:23.7,248,0,18,4897,5,15,0,4,,,
00:23.8,248,0,4,9999,2,15,0,5,,,
00:23.6,248,0,5,9999,11,15,0,6,,,
00:23.7,248,0,14,4905,3,15,0,7,,,
00:23.7,248,0,3,9999,5,15,0,8,,,
00:23.7,247,0,15,3667,11,15,0,9,,,
00:23.9,247,0,21,9999,2,15,0,10,,,
00:23.9,246,0,16,4588,4,15,0,12,,,
00:24.0,246,0,13,9999,6,15,0,13,,,
00:24.0,246,0,6,9999,6,15,0,14,,,
00:23.6,245,0,1,9999,10,15,0,15,,,
00:23.8,245,0,22,9999,1,15,0,16,,,
00:23.8,228,1,2,3628,4,15,0,17,,,
00:23.7,228,1,10,4511,2,15,0,18,,,
00:23.8,218,1,8,9999,3,15,0,19,,,
00:23.8,172,1,12,9999,2,15,0,20,,,
00:24.6,73,1,20,9999,1,15,0,22,,,
01:16.5,70,0,6,3628,4,2,2,1,,,
01:16.3,70,0,12,4905,3,2,2,2,,,
01:15.6,70,0,11,3667,11,2,2,3,,,
01:16.9,70,0,15,9999,2,2,2,4,,,
01:16.5,70,0,2,4587,2,2,2,5,,,
01:17.0,70,0,19,9999,2,2,2,6,,,
01:17.4,70,0,22,3668,10,2,2,7,,,
01:17.3,70,0,3,9999,2,2,2,8,,,
01:17.1,70,0,9,9999,5,2,2,9,,,
01:17.3,70,0,17,4897,5,2,2,10,,,
01:16.8,70,0,8,4559,99,2,2,11,,,
